danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,pop,rock,metal,folk,indie,dance,alternative,mellow,rap,neo,punk,teen,grunge,wave,Angry,Sad,Relaxed,Happy
0.431,0.435,0.5454545454545454,0.12047116524645213,1.0,0.0256,0.512,1.15e-05,0.0649,0.268,76.07600000000002,0.9255780247417694,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.249,0.499,0.4545454545454545,-0.4795563026222455,1.0,0.0381,0.472,0.915,0.0583,0.113,93.559,0.26832390837789305,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5820000000000001,0.284,0.2727272727272727,-1.0081812404614308,0.0,0.0363,0.906,0.0162,0.115,0.156,133.952,-0.1840350834342597,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.484,0.4320000000000001,0.09090909090909093,-0.7863409661283587,1.0,0.0294,0.332,0.0,0.107,0.279,116.142,0.3154701129384276,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.482,0.388,1.0,0.18547208913538785,1.0,0.0276,0.0618,0.0,0.141,0.458,101.283,0.22668057311937675,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.37,0.275,0.18181818181818185,-1.2514422738033564,1.0,0.0308,0.954,0.7090000000000001,0.0863,0.0683,111.177,2.06361436174504,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.308,0.0999,0.9090909090909092,-1.27286303281221,1.0,0.0353,0.987,0.00662,0.122,0.138,100.08,-0.5354585626436277,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.464,0.217,0.8181818181818182,-1.9093304125580388,0.0,0.0298,0.906,0.0006309999999999999,0.108,0.226,112.257,-0.8774296657546341,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5379999999999999,0.141,0.5454545454545454,-1.5171089286373016,0.0,0.096,0.937,0.0,0.128,0.341,77.931,-0.7170201993441508,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.44,0.391,0.0,-0.4601052685797234,1.0,0.03,0.795,0.0132,0.0974,0.175,119.875,0.2432057061584705,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.7070000000000001,0.797,0.6363636363636364,0.26598459713418315,1.0,0.0435,0.2,0.0,0.302,0.633,105.395,0.021768923434614063,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.584,0.185,0.6363636363636364,-1.418868895941524,1.0,0.035,0.959,0.0072,0.105,0.376,127.151,-1.5084583959854687,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.397,0.209,0.18181818181818185,-1.0261549807792043,0.0,0.0306,0.823,0.0381,0.112,0.181,104.644,-1.5227856863303633,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.3670000000000001,0.634,0.4545454545454545,0.4304566318228537,1.0,0.027000000000000003,0.000824,0.0759,0.116,0.0964,89.98100000000002,0.08235006115593181,0.75,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0
0.243,0.609,0.9090909090909092,-0.056065434860998284,1.0,0.0323,0.6629999999999999,1.13e-05,0.221,0.333,166.668,0.3549156055027444,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.612,0.363,0.9090909090909092,0.04069730411003112,0.0,0.0285,0.379,0.0,0.0705,0.205,118.869,1.1476758127871896,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.508,0.595,0.3636363636363637,0.2457949162292865,0.0,0.0347,0.442,7.47e-06,0.175,0.34600000000000003,138.025,0.1687269315512749,0.75,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
0.639,0.552,0.09090909090909093,0.07221290357133328,1.0,0.0307,0.159,7.38e-05,0.0991,0.516,139.908,-0.09612137566628086,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.546,0.409,0.6363636363636364,-2.324942380453961,1.0,0.298,0.7959999999999999,9.08e-06,0.3670000000000001,0.74,81.152,-1.3004730715554345,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.249,0.0432,0.7272727272727273,-3.7677659182916994,1.0,0.0373,0.909,0.6890000000000001,0.149,0.107,103.142,4.778346692274324,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.625,0.194,0.18181818181818185,-1.3637165968842455,1.0,0.0347,0.6990000000000001,0.0904,0.0831,0.103,119.935,0.44304414000023146,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.857,0.517,0.0,0.30808746828951633,1.0,0.0384,0.565,0.000195,0.102,0.754,129.063,0.13919651881041434,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.745,0.742,0.9090909090909092,0.6229972472817465,1.0,0.0259,0.42,0.0,0.102,0.8059999999999999,95.996,0.14074988131608918,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0
0.335,0.217,0.8181818181818182,-1.0456060148217272,1.0,0.0319,0.868,0.000156,0.123,0.155,159.636,-0.17917669432076613,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.629,0.5529999999999999,0.18181818181818185,0.6032999976184327,1.0,0.0297,0.0249,0.0,0.141,0.285,130.115,-0.15119964408558034,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.821,0.221,0.0,-1.2046613058529865,1.0,0.0366,0.389,0.000953,0.0859,0.147,112.925,0.22668057311937675,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.723,0.451,0.2727272727272727,-1.277787345228039,1.0,0.0321,0.807,0.11,0.121,0.619,107.89,-0.8754466497899429,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.551,0.308,0.5454545454545454,-0.3776230356145965,1.0,0.0285,0.277,0.000178,0.101,0.132,115.855,0.696209178159148,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.511,0.399,1.0,-0.4815260275885771,1.0,0.0279,0.799,3.16e-05,0.245,0.393,136.02700000000002,-0.6584055524544853,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.562,0.251,0.18181818181818185,-0.7508859167343938,0.0,0.0355,0.882,0.0,0.113,0.324,105.787,-1.0157946046909665,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.526,0.299,0.7272727272727273,-1.3723341436119456,1.0,0.031,0.941,0.097,0.106,0.679,156.84799999999996,-0.5936270309412378,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.6990000000000001,0.55,1.0,-0.5118105489459219,0.0,0.0314,0.136,2.31e-05,0.119,0.55,123.956,0.7409427132959747,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.722,0.595,0.09090909090909093,-0.4197259067699297,0.0,0.0415,0.284,0.000538,0.0694,0.738,79.98,-0.309394742668825,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.5489999999999999,0.523,0.6363636363636364,-0.6770212304969666,0.0,0.0292,0.598,0.00014099999999999998,0.107,0.44,143.79,0.3108430756874813,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.545,0.425,1.0,-0.2811065122643588,0.0,0.0281,0.396,6.74e-06,0.112,0.35,117.969,-0.6260162916978615,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.481,0.0843,0.7272727272727273,-2.30056703399561,0.0,0.0337,0.992,0.179,0.116,0.32,71.92399999999998,0.6514756430223211,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.735,0.86,1.0,1.0698785990181792,0.0,0.0339,0.00525,0.000192,0.404,0.835,124.052,-0.5797459191883989,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.424,0.342,0.2727272727272727,-1.0943567077384286,1.0,0.0349,0.861,0.0004980000000000001,0.956,0.293,123.355,0.533387042324957,0.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.603,0.302,0.6363636363636364,-1.347958797153595,1.0,0.0242,0.44,0.00701,0.172,0.488,75.274,0.6281256300380816,0.75,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.289,0.255,0.2727272727272727,-0.4751244214479997,1.0,0.0291,0.115,0.0,0.125,0.3670000000000001,92.472,0.2725047670367838,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.525,0.111,0.6363636363636364,-2.9500838416433837,0.0,0.0327,0.778,0.00125,0.115,0.17,94.992,1.0447242339536351,0.75,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.736,0.759,0.8181818181818182,0.2849431999351227,1.0,0.0347,0.0573,0.207,0.0778,0.485,128.039,-1.0986350966159433,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.416,0.095,0.4545454545454545,-2.089806462598152,1.0,0.0303,0.883,2.85e-05,0.116,0.383,95.276,-0.925683054228788,0.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.513,0.1,0.2727272727272727,-1.9959983110766195,1.0,0.0298,0.99,0.85,0.139,0.581,74.965,-1.066692014451375,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.574,0.7490000000000001,0.9090909090909092,0.2984850590786509,1.0,0.0315,0.163,0.0,0.14400000000000002,0.466,119.015,0.043069819922005925,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.34600000000000003,0.132,0.6363636363636364,-1.9460165400559608,1.0,0.0354,0.782,0.0069,0.984,0.0567,116.744,1.821008883598104,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.728,0.8170000000000001,0.4545454545454545,0.6434331438074344,1.0,0.0413,0.0237,2.23e-05,0.115,0.7290000000000001,129.97799999999998,-0.6652469575326702,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.713,0.205,0.4545454545454545,-1.8398976074948572,0.0,0.0439,0.32299999999999995,0.00625,0.109,0.314,154.049,2.458664192177616,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.417,0.265,0.3636363636363637,-0.7654126383610881,1.0,0.033,0.8740000000000001,0.00532,0.106,0.394,121.596,-0.8241030614374786,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.557,0.385,0.6363636363636364,0.0956033875465184,1.0,0.0262,0.8740000000000001,0.0,0.175,0.14800000000000002,103.73,0.3831074824674384,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.383,0.0426,0.3636363636363637,-3.0566952054460703,1.0,0.0558,0.977,0.000656,0.111,0.192,112.156,-0.5958083485023982,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.465,0.292,0.5454545454545454,-0.311637249242495,1.0,0.0319,0.7809999999999999,0.0189,0.194,0.181,116.504,1.9955308136239736,0.75,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.6659999999999999,0.522,0.4545454545454545,0.8645347712781324,1.0,0.0472,0.273,0.0,0.228,0.612,138.24200000000002,-0.13930154829743288,0.75,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0,1.0,0.0
0.37,0.37,0.3636363636363637,-0.3219783053157351,1.0,0.0306,0.534,0.000101,0.253,0.17,119.783,-0.02296461170221276,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.602,0.23,0.8181818181818182,-2.354488254948931,0.0,0.0304,0.871,0.565,0.274,0.228,87.913,-1.1385102426392766,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.421,0.407,0.9090909090909092,0.1916274796551733,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,0.8026310349309118,0.5,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
0.408,0.171,1.0,-1.7736656055019646,0.0,0.0321,0.934,0.017,0.109,0.275,165.067,0.5212575946742622,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.687,0.723,0.6363636363636364,0.8549323620672667,1.0,0.0709,0.122,0.00102,0.573,0.4320000000000001,76.0,3.503713605569905,0.75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
0.209,0.194,0.7272727272727273,-1.0918945515305143,1.0,0.0363,0.935,3.16e-06,0.319,0.11,86.926,-0.8177078349513492,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.425,0.158,0.18181818181818185,-2.28333194054021,0.0,0.0438,0.987,0.000101,0.0972,0.231,129.457,-0.97943931200496,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.635,0.34700000000000003,1.0,-1.42157726777023,0.0,0.124,0.417,1.13e-05,0.0676,0.396,87.535,2.8184824389708436,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.588,0.6,0.09090909090909093,-0.1227898680954741,1.0,0.0265,0.772,0.882,0.131,0.518,85.01299999999998,0.031684003258070324,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.616,0.893,1.0,1.141281129047692,1.0,0.0375,0.000937,0.0,0.111,0.5670000000000001,111.959,-0.29088659366504,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.429,0.084,0.6363636363636364,-2.3251885960747525,1.0,0.0397,0.969,0.047,0.0815,0.3,100.868,-1.3460824387433332,0.75,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.453,0.242,0.09090909090909093,-0.3983051477610763,1.0,0.043,0.8690000000000001,9.86e-05,0.11,0.307,168.295,-0.9065138999034392,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.327,0.115,0.18181818181818185,-1.399417861899002,0.0,0.0328,0.978,2.01e-05,0.118,0.0874,95.697,-0.6011294413409863,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.5920000000000001,0.562,0.9090909090909092,0.333447677231033,0.0,0.0239,0.00373,3.2299999999999986e-05,0.223,0.208,90.16,0.22512721061370194,0.75,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0
0.773,0.795,0.0,0.4720670717366041,1.0,0.0276,0.138,0.0,0.121,0.8190000000000001,98.217,-0.4415958069815751,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.528,0.494,0.7272727272727273,-0.009530682531419322,1.0,0.0329,0.128,9.81e-06,0.379,0.201,140.153,0.3956665835771496,0.75,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.529,0.67,0.18181818181818185,0.876599336696912,1.0,0.0303,0.117,0.0,0.334,0.28600000000000003,141.893,0.9332952618710262,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.8029999999999999,0.35600000000000004,0.4545454545454545,-0.1976394168160663,0.0,0.0326,0.5870000000000001,0.0,0.16,0.738,106.952,-0.7749738409122527,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.536,0.242,0.0,-0.3443839268077544,1.0,0.0267,0.907,0.00415,0.136,0.0878,92.187,0.4315426474050222,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.616,0.488,0.6363636363636364,0.17488481744135662,1.0,0.0265,0.473,5.34e-05,0.106,0.501,75.0,-0.2338748846801665,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.498,0.207,0.0,-0.3621114515047367,1.0,0.0368,0.945,0.00283,0.162,0.121,123.117,1.5890125408622668,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.189,0.317,0.9090909090909092,-0.10038424660345434,1.0,0.028,0.812,0.0719,0.214,0.251,84.809,-1.2872364399911205,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.428,0.626,0.3636363636363637,0.3900772700130604,0.0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,0.8072580721818581,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.366,0.328,0.0,-1.0788451236285692,1.0,0.061,0.737,0.000104,0.152,0.158,145.205,-0.04940482456476279,0.75,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0
0.366,0.482,0.4545454545454545,0.07959937219507582,1.0,0.0278,0.28800000000000003,0.00655,0.117,0.278,169.67700000000005,1.0170942115122708,0.75,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.542,0.454,0.18181818181818185,-0.4982686898023938,1.0,0.025,0.645,0.00279,0.15,0.267,96.881,0.5811942522070553,0.75,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.439,0.442,0.7272727272727273,-0.15996842683497847,1.0,0.0288,0.335,0.00889,0.107,0.189,119.81,0.17292431534320474,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.546,0.441,1.0,-0.7523632104591428,0.0,0.306,0.205,2.19e-05,0.145,0.537,73.808,-1.7601196470378275,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.457,0.515,0.3636363636363637,0.9635134508362844,1.0,0.0261,0.358,0.0,0.278,0.222,74.984,-1.5463670511771497,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0
0.517,0.406,0.18181818181818185,-1.1271033853036876,1.0,0.127,0.7440000000000001,0.0,0.312,0.6920000000000001,141.963,-0.8622265433586679,0.75,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0
0.344,0.397,0.3636363636363637,-0.005345016977964826,0.0,0.0368,0.00421,0.000229,0.13,0.0597,110.538,2.377806716217329,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.312,0.418,0.6363636363636364,-0.2271852913110373,1.0,0.0296,0.131,0.000679,0.0836,0.237,130.795,0.0982637642725791,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.414,0.489,0.4545454545454545,0.6333383033549862,1.0,0.0251,0.272,0.0,0.112,0.35,175.662,0.040706725897415516,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0
0.326,0.174,0.0,-2.0198812262933883,1.0,0.0353,0.875,0.14,0.0826,0.0969,119.999,1.0057744953804917,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.54,0.507,0.0,-0.5150113520162104,1.0,0.0601,0.174,7.39e-06,0.255,0.473,133.953,-1.193390209462107,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0
0.496,0.377,0.18181818181818185,-0.18828322322599214,1.0,0.0274,0.238,0.000114,0.11,0.115,126.172,0.5286608542757762,0.75,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.499,0.583,0.6363636363636364,-0.2382649942466513,1.0,0.0322,0.464,0.00747,0.0971,0.194,151.999,0.1629927103867094,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.476,0.76,0.2727272727272727,0.2332379195689239,1.0,0.0299,0.0194,0.000278,0.16899999999999998,0.487,169.945,-0.11286133543488285,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.561,0.598,0.09090909090909093,0.9172249141274968,1.0,0.0283,0.418,0.0,0.103,0.215,137.002,-0.3102870998529361,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.821,0.221,0.0,-1.2046613058529865,1.0,0.0366,0.389,0.000953,0.0859,0.147,112.925,0.22668057311937675,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.8390000000000001,0.527,0.6363636363636364,0.734040492258678,1.0,0.0475,0.111,0.0,0.0934,0.614,108.024,-0.0068856572551745255,0.75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.5489999999999999,0.474,0.0,0.1386911211850174,0.0,0.0259,0.239,0.00548,0.244,0.13,114.987,-0.04742180860007154,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.45,0.451,0.18181818181818185,-0.2451590316288109,1.0,0.0299,0.261,0.0,0.0734,0.295,162.14700000000005,-0.1919671472930247,0.5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0
0.445,0.232,0.0,-0.6679112525276842,1.0,0.0274,0.967,0.000502,0.0812,0.272,83.50200000000002,-0.4217656473346626,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.398,0.0895,0.8181818181818182,-3.310297294861236,0.0,0.039,0.951,0.421,0.0818,0.0942,133.659,-1.7827756044344252,0.75,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.338,0.311,0.3636363636363637,-0.4748782058272089,0.0,0.0289,0.858,0.0728,0.0961,0.103,76.342,0.05921487490120054,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.6729999999999999,0.373,0.5454545454545454,-2.3158324024846784,1.0,0.049,0.0325,0.871,0.0474,0.768,96.012,-0.2691064683195144,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.36,0.845,0.18181818181818185,0.9093460142621712,0.0,0.0382,3.44e-05,9.53e-06,0.916,0.306,117.249,0.4917437070664408,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.517,0.165,0.3636363636363637,-1.5658596215540042,0.0,0.0409,0.696,0.4370000000000001,0.124,0.0796,79.555,1.5096919022746167,0.5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.8390000000000001,0.804,0.09090909090909093,1.4059629213984717,1.0,0.0329,0.0192,0.0,0.331,0.888,122.973,0.05680220547749285,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0
0.56,0.825,1.0,1.0738180489508418,1.0,0.0379,0.32299999999999995,0.0,0.161,0.268,94.931,0.015588523677992997,0.75,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.247,0.551,0.0,0.013859801443766018,0.0,0.0344,0.131,0.00021,0.128,0.0523,144.977,2.493267820761478,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.456,0.241,0.3636363636363637,-1.2898519106468187,0.0,0.0284,0.95,0.000825,0.104,0.233,103.013,-0.5074815124084421,0.75,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.489,0.483,0.8181818181818182,-0.3059742899642927,0.0,0.0275,0.42,0.0028,0.236,0.333,136.822,-0.16266808641471145,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.4270000000000001,0.563,0.8181818181818182,0.7318245516715552,0.0,0.0288,0.0987,9.64e-05,0.221,0.282,182.664,1.2503464643590791,0.5,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.494,0.5539999999999999,0.3636363636363637,-0.19443861374577784,0.0,0.0293,0.0815,0.0301,0.0937,0.0584,137.925,-0.10096323964673533,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.551,0.91,0.0,1.1907704688267675,1.0,0.0843,0.0994,0.0,0.0866,0.8690000000000001,84.425,0.14162571336716115,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.528,0.884,0.0,0.7581696230962376,0.0,0.037000000000000005,0.00128,0.000273,0.0952,0.254,145.033,-0.6951574483334299,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.4320000000000001,0.261,0.3636363636363637,-1.075398104937489,1.0,0.0512,0.953,0.0034200000000000003,0.0903,0.273,89.56700000000002,0.3652603387852171,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.27,0.275,0.0,-0.5253524080894506,1.0,0.0356,0.8340000000000001,0.0,0.146,0.232,168.653,-0.0626249309960378,0.75,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.674,0.126,0.09090909090909093,-2.1277236682000304,1.0,0.0375,0.958,2.26e-05,0.355,0.34600000000000003,109.827,0.07853275542390115,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.522,0.792,0.0,1.0903144955438673,1.0,0.0298,0.182,3.6000000000000007e-06,0.105,0.289,132.998,-0.006224651933610776,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0
0.271,0.16,0.8181818181818182,-0.4468096250569865,0.0,0.037000000000000005,0.88,0.0,0.0979,0.402,73.11,0.2484937487309805,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
0.528,0.716,0.7272727272727273,0.734040492258678,1.0,0.037000000000000005,0.155,0.0,0.101,0.404,153.003,0.8663023725305401,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0
0.32,0.279,0.09090909090909093,-0.8326295028371463,1.0,0.0322,0.481,0.0,0.111,0.151,147.918,1.4213320159145824,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.221,0.504,0.0,0.11924008714249505,1.0,0.027000000000000003,0.0439,0.0,0.126,0.234,50.649,-1.3174278580535448,0.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0
